date,granularidad,geocode,gcd_isla,gcd_gcomarca,gcd_comarca,poblacion,poblacion_edad_media,poblacion_hombres,poblacion_mujeres,poblacion_indice_feminidad,poblacion_nacional,poblacion_extranjera,poblacion_extranjera_pc,poblacion_00a14,poblacion_15a64,poblacion_65mas,poblacion_65a74,poblacion_75a84,poblacion_85mas,poblacion_00a14_pc,poblacion_15a64_pc,poblacion_65mas_pc,poblacion_indice_dependencia,poblacion_indice_dependencia_mayores,poblacion_indice_dependencia_menores,poblacion_indice_vejez,poblacion_indice_juventud,poblacion_indice_sobreenvejecimiento,poblacion_indice_ancianidad,superficie,poblacion_ds,poblacion_extranjera_ds,poblacion_00a02,poblacion_03a05,poblacion_06a11,poblacion_12a15,poblacion_16a17,poblacion_00a17,poblacion_nacida_canarias,poblacion_nacida_es_xcanarias,poblacion_nacida_extranjero,poblacion_nacida_canarias_pc,poblacion_nacida_es_xcanarias_pc,poblacion_nacida_extranjero_pc
2001-01-01,MUNICIPIO,38036,ES706,ES706A0,ES706A02,7437,36.5,3782,3655,96.64,7139,298,4.01,1277,5264,896,535,252,109,17.17,70.78,12.05,41.28,17.02,24.26,70.16,142.52,12.17,28.12,11313.4,65.74,2.63,221,241,533,363,180,1538,6369,622,446,85.64,8.36,6
2001-01-01,MUNICIPIO,38037,ES707,ES707A0,ES707A01,18206,38.6,8889,9317,104.81,17766,440,2.42,2753,12664,2789,1495,898,396,15.12,69.56,15.32,43.76,22.02,21.74,101.31,98.71,14.2,32.2,4341.21,419.38,10.14,445,514,1170,837,473,3439,15679,1455,1072,86.12,7.99,5.89
2001-01-01,MUNICIPIO,38038,ES709,ES709A1,ES709A10,214153,38.7,103238,110915,107.44,208843,5310,2.48,30611,153405,30137,17479,9222,3436,14.29,71.63,14.07,39.6,19.65,19.95,98.45,101.57,11.4,30.6,15044,1423.51,35.3,3200,5537,14017,10551,5865,39170,178738,23351,12064,83.46,10.9,5.63
2001-01-01,MUNICIPIO,38039,ES709,ES709A2,ES709A21,10907,37.1,5499,5408,98.35,9919,988,9.06,1749,7842,1316,827,372,117,16.04,71.9,12.07,39.08,16.78,22.3,75.24,132.9,8.89,28.27,2237.31,487.51,44.16,177,378,758,600,251,2164,9103,471,1333,83.46,4.32,12.22
2001-01-01,MUNICIPIO,38040,ES709,ES709A3,ES709A32,9445,42.6,4808,4637,96.44,5510,3935,41.66,1249,6529,1667,1073,472,122,13.22,69.13,17.65,44.66,25.53,19.13,133.47,74.93,7.32,28.31,5198.76,181.68,75.69,225,235,511,350,166,1487,4793,455,4197,50.75,4.82,44.44
2001-01-01,MUNICIPIO,38041,ES709,ES709A2,ES709A21,7561,38.7,3783,3778,99.87,6869,692,9.15,1147,5292,1122,682,331,109,15.17,69.99,14.84,42.88,21.2,21.67,97.82,102.23,9.71,29.5,1820.11,415.41,38.02,97,227,537,383,201,1445,6452,304,805,85.33,4.02,10.65
2001-01-01,MUNICIPIO,38042,ES709,ES709A2,ES709A22,5332,42,2627,2705,102.97,4815,517,9.7,669,3596,1067,655,300,112,12.55,67.44,20.01,48.28,29.67,18.6,159.49,62.7,10.5,28.12,2449.68,217.66,21.1,113,124,289,196,129,851,4556,103,673,85.45,1.93,12.62
2001-01-01,MUNICIPIO,38043,ES709,ES709A2,ES709A21,21122,36.9,10602,10520,99.23,20505,617,2.92,3421,15155,2546,1602,702,242,16.2,71.75,12.05,39.37,16.8,22.57,74.42,134.37,9.51,27.57,2999.64,704.15,20.57,585,657,1408,1036,548,4234,19262,780,1080,91.19,3.69,5.11
2001-01-01,MUNICIPIO,38044,ES709,ES709A2,ES709A22,3049,39.5,1518,1531,100.86,2896,153,5.02,463,2094,492,316,118,58,15.19,68.68,16.14,45.61,23.5,22.11,106.26,94.11,11.79,23.98,2606.48,116.98,5.87,62,74,213,151,75,575,2640,40,369,86.59,1.31,12.1
2001-01-01,MUNICIPIO,38045,ES707,ES707A0,ES707A04,6117,42.4,3105,3012,97,5562,555,9.07,678,4245,1194,661,371,162,11.08,69.4,19.52,44.1,28.13,15.97,176.11,56.78,13.57,31.07,1156.38,528.98,47.99,81,85,322,249,139,876,4944,230,943,80.82,3.76,15.42
2001-01-01,MUNICIPIO,38046,ES709,ES709A1,ES709A10,9664,36.7,4801,4863,101.29,9552,112,1.16,1651,6875,1138,708,296,134,17.08,71.14,11.78,40.57,16.55,24.01,68.93,145.08,11.78,26.01,2644.48,365.44,4.24,283,297,690,507,259,2036,8942,357,365,92.53,3.69,3.78
2001-01-01,MUNICIPIO,38047,ES707,ES707A0,ES707A03,2741,41.7,1395,1346,96.49,2391,350,12.77,400,1798,543,311,176,56,14.59,65.6,19.81,52.45,30.2,22.25,135.75,73.66,10.31,32.41,5354.89,51.19,6.54,66,75,168,112,68,489,2232,90,419,81.43,3.28,15.29
2001-01-01,MUNICIPIO,38048,ES703,ES703A0,ES703A00,4332,41.2,2193,2139,97.54,4125,207,4.78,632,2820,880,458,292,130,14.59,65.1,20.31,53.62,31.21,22.41,139.24,71.82,14.77,33.18,10368.5,41.78,2,119,122,265,175,93,774,3548,347,437,81.9,8.01,10.09
2001-01-01,MUNICIPIO,38049,ES706,ES706A0,ES706A02,4093,40.8,2071,2022,97.63,3231,862,21.06,509,2932,652,377,191,84,12.44,71.63,15.93,39.6,22.24,17.36,128.09,78.07,12.88,29.29,3220.82,127.08,26.76,74,108,207,155,82,626,2923,119,1051,71.41,2.91,25.68
2001-01-01,MUNICIPIO,38050,ES706,ES706A0,ES706A01,2775,46.4,1401,1374,98.07,2678,97,3.5,304,1648,823,437,258,128,10.95,59.39,29.66,68.39,49.94,18.45,270.72,36.94,15.55,31.35,10854.2,25.57,0.89,42,55,133,111,55,396,2557,36,182,92.14,1.3,6.56
2001-01-01,MUNICIPIO,38051,ES709,ES709A2,ES709A21,8068,37.2,4013,4055,101.05,7866,202,2.5,1334,5677,1057,691,285,81,16.53,70.36,13.1,42.12,18.62,23.5,79.24,126.21,7.66,26.96,1808.63,446.08,11.17,209,236,562,443,229,1679,7586,115,367,94.03,1.43,4.55
2001-01-01,MUNICIPIO,38052,ES709,ES709A3,ES709A31,1707,41,861,846,98.26,1632,75,4.39,268,1094,345,168,122,55,15.7,64.09,20.21,56.03,31.54,24.5,128.73,77.68,15.94,35.36,5627.11,30.34,1.33,53,45,116,78,45,337,1509,61,137,88.4,3.57,8.03
2001-01-01,MUNICIPIO,38053,ES707,ES707A0,ES707A01,4621,41.9,2337,2284,97.73,4320,301,6.51,720,2959,942,466,319,157,15.58,64.03,20.39,56.17,31.84,24.33,130.83,76.43,16.67,33.86,7067.2,65.39,4.26,111,129,334,186,112,872,3936,113,572,85.18,2.45,12.38
2002-01-01,MUNICIPIO,35001,ES705,ES705A2,ES705A22,5649,40,2889,2760,95.53,5278,371,6.57,820,3873,956,576,275,105,14.52,68.56,16.92,45.86,24.68,21.17,116.59,85.77,10.98,28.77,4451.16,126.91,8.33,137,132,357,257,124,1007,5010,233,406,88.69,4.12,7.19
2002-01-01,MUNICIPIO,35002,ES705,ES705A3,ES705A32,22567,33.7,11645,10922,93.79,21293,1274,5.65,4270,16493,1804,1190,486,128,18.92,73.08,7.99,36.83,10.94,25.89,42.25,236.7,7.1,26.94,7889.72,286.03,16.15,846,838,1685,1229,598,5196,19663,1369,1535,87.13,6.07,6.8
2002-01-01,MUNICIPIO,35003,ES704,ES704A0,ES704A01,6543,32.7,3711,2832,76.31,5150,1393,21.29,1073,5108,362,218,109,35,16.4,78.07,5.53,28.09,7.09,21.01,33.74,296.41,9.67,30.11,25024.8,26.15,5.57,237,232,389,268,114,1240,3191,1803,1549,48.77,27.56,23.67
2002-01-01,MUNICIPIO,35004,ES708,ES708A0,ES708A01,48253,33.5,24587,23666,96.25,42816,5437,11.27,8662,36072,3519,2112,1069,338,17.95,74.76,7.29,33.77,9.76,24.01,40.63,246.15,9.61,30.38,2427.54,1987.73,223.97,1721,1627,3494,2467,1370,10679,33247,8897,6109,68.9,18.44,12.66
2002-01-01,MUNICIPIO,35005,ES705,ES705A2,ES705A23,1394,41.2,731,663,90.7,1388,6,0.43,149,993,252,160,73,19,10.69,71.23,18.08,40.38,25.38,15.01,169.13,59.13,7.54,28.97,6641.9,20.99,0.09,8,25,71,61,32,197,1338,33,23,95.98,2.37,1.65
2002-01-01,MUNICIPIO,35006,ES705,ES705A1,ES705A10,32917,36.8,16566,16351,98.7,32543,374,1.14,5635,23249,4033,2639,1057,337,17.12,70.63,12.25,41.58,17.35,24.24,71.57,139.72,8.36,26.21,3283.87,1002.38,11.39,1130,1006,2289,1591,820,6836,31159,1019,739,94.66,3.1,2.25
2002-01-01,MUNICIPIO,35007,ES704,ES704A0,ES704A01,665,41.5,344,321,93.31,611,54,8.12,92,441,132,60,46,26,13.83,66.32,19.85,50.79,29.93,20.86,143.48,69.7,19.7,34.85,10370.9,6.41,0.52,2,17,50,30,18,117,586,23,56,88.12,3.46,8.42
2002-01-01,MUNICIPIO,35008,ES705,ES705A2,ES705A21,6927,37.9,3517,3410,96.96,6855,72,1.04,1113,4891,923,582,240,101,16.07,70.61,13.32,41.63,18.87,22.76,82.93,120.59,10.94,26,1602.78,432.19,4.49,208,200,433,358,151,1350,6615,177,135,95.5,2.56,1.95
2002-01-01,MUNICIPIO,35009,ES705,ES705A2,ES705A22,22677,37.4,11389,11288,99.11,22507,170,0.75,3706,15867,3104,2032,791,281,16.34,69.97,13.69,42.92,19.56,23.36,83.76,119.39,9.05,25.48,6254.51,362.57,2.72,555,675,1599,1163,583,4575,22022,387,268,97.11,1.71,1.18
2002-01-01,MUNICIPIO,35010,ES708,ES708A0,ES708A02,4551,39.6,2367,2184,92.27,3948,603,13.25,720,3112,719,422,208,89,15.82,68.38,15.8,46.24,23.1,23.14,99.86,100.14,12.38,28.93,14565.3,31.25,4.14,127,158,281,190,87,843,3460,442,649,76.03,9.71,14.26
2002-01-01,MUNICIPIO,35011,ES705,ES705A3,ES705A32,25681,34.5,13052,12629,96.76,25032,649,2.53,4708,18595,2378,1552,621,205,18.33,72.41,9.26,38.11,12.79,25.32,50.51,197.98,8.62,26.11,3908.81,657,16.6,854,847,1886,1462,766,5815,24084,759,838,93.78,2.96,3.26
2002-01-01,MUNICIPIO,35012,ES705,ES705A3,ES705A31,15395,35.4,8156,7239,88.76,11335,4060,26.37,2693,11363,1339,909,322,108,17.49,73.81,8.7,35.48,11.78,23.7,49.72,201.12,8.07,24.05,17142,89.81,23.68,503,472,1144,768,346,3233,9476,1637,4282,61.55,10.63,27.81
2002-01-01,MUNICIPIO,35013,ES705,ES705A2,ES705A22,8435,40.6,4269,4166,97.59,8396,39,0.46,1111,5891,1433,879,405,149,13.17,69.84,16.99,43.18,24.33,18.86,128.98,77.53,10.4,28.26,3220.46,261.92,1.21,34,220,540,416,182,1392,8192,146,97,97.12,1.73,1.15
2002-01-01,MUNICIPIO,35014,ES704,ES704A0,ES704A02,13026,32.9,6984,6042,86.51,10303,2723,20.9,2224,10061,741,486,187,68,17.07,77.24,5.69,29.47,7.37,22.11,33.32,300.13,9.18,25.24,35533.4,36.66,7.66,408,463,916,572,290,2649,6258,3743,3025,48.04,28.73,23.22
2002-01-01,MUNICIPIO,35015,ES704,ES704A0,ES704A03,15860,32,9152,6708,73.3,12487,3373,21.27,2221,13096,543,368,125,50,14,82.57,3.42,21.11,4.15,16.96,24.45,409.02,9.21,23.02,38493.8,41.2,8.76,465,466,861,573,268,2633,5925,6208,3727,37.36,39.14,23.5
2002-01-01,MUNICIPIO,35016,ES705,ES705A1,ES705A10,370649,37.8,181581,189068,104.12,352001,18648,5.03,56559,266134,47956,29417,14158,4381,15.26,71.8,12.94,39.27,18.02,21.25,84.79,117.94,9.14,29.52,10331.6,3587.53,180.49,11007,10301,22174,17603,9506,70591,306968,37262,26419,82.82,10.05,7.13
2002-01-01,MUNICIPIO,35017,ES704,ES704A0,ES704A02,22652,32.8,11902,10750,90.32,21493,1159,5.12,4276,16855,1521,895,492,134,18.88,74.41,6.71,34.39,9.02,25.37,35.57,281.13,8.81,32.35,29077.1,77.9,3.99,749,838,1716,1274,656,5233,15530,5480,1642,68.56,24.19,7.25
2002-01-01,MUNICIPIO,35018,ES708,ES708A0,ES708A01,15910,32.5,8220,7690,93.55,13990,1920,12.07,3000,12032,878,539,244,95,18.86,75.63,5.52,32.23,7.3,24.93,29.27,341.69,10.82,27.79,4076.11,390.32,47.1,605,578,1251,763,391,3588,9024,4577,2309,56.72,28.77,14.51
2002-01-01,MUNICIPIO,35019,ES705,ES705A3,ES705A31,42403,35.8,22066,20337,92.16,33024,9379,22.12,6588,32549,3266,2200,829,237,15.54,76.76,7.7,30.27,10.03,20.24,49.57,201.71,7.26,25.38,33241.9,127.56,28.21,626,1212,3064,2204,1134,8240,26972,5116,10315,63.61,12.07,24.33
2002-01-01,MUNICIPIO,35020,ES705,ES705A2,ES705A23,8063,37.7,4073,3990,97.96,7927,136,1.69,1349,5498,1216,780,329,107,16.73,68.19,15.08,46.65,22.12,24.54,90.14,110.94,8.8,27.06,12370.8,65.18,1.1,237,224,582,400,201,1644,7760,138,165,96.24,1.71,2.05
2002-01-01,MUNICIPIO,35021,ES705,ES705A1,ES705A10,18729,36.6,9376,9353,99.75,17918,811,4.33,3150,13543,2036,1266,556,214,16.82,72.31,10.87,38.29,15.03,23.26,64.63,154.72,10.51,27.31,2383.19,785.88,34.03,532,567,1335,967,462,3863,16356,1282,1091,87.33,6.84,5.83
2002-01-01,MUNICIPIO,35022,ES705,ES705A3,ES705A32,49902,32.4,25561,24341,95.23,45259,4643,9.3,10213,36232,3457,2282,910,265,20.47,72.61,6.93,37.73,9.54,28.19,33.85,295.43,7.67,26.32,6252.83,798.07,74.25,2036,1981,4089,2793,1269,12168,41391,3337,5174,82.94,6.69,10.37
2002-01-01,MUNICIPIO,35023,ES705,ES705A2,ES705A22,14171,38.5,7072,7099,100.38,14072,99,0.7,2236,9764,2171,1327,617,227,15.78,68.9,15.32,45.14,22.23,22.9,97.09,102.99,10.46,28.42,4261.82,332.51,2.32,350,372,994,696,338,2750,13658,320,193,96.38,2.26,1.36
2002-01-01,MUNICIPIO,35024,ES708,ES708A0,ES708A02,13714,35.2,7070,6644,93.97,11683,2031,14.81,2412,10087,1215,758,328,129,17.59,73.55,8.86,35.96,12.05,23.91,50.37,198.52,10.62,27,22400.6,61.22,9.07,438,449,992,674,318,2871,9282,2226,2206,67.68,16.23,16.09
2002-01-01,MUNICIPIO,35025,ES705,ES705A2,ES705A23,2402,44.2,1227,1175,95.76,2391,11,0.46,210,1711,481,269,132,80,8.74,71.23,20.02,40.39,28.11,12.27,229.05,43.66,16.63,27.44,10386.3,23.13,0.11,7,28,97,104,46,282,2320,66,16,96.59,2.75,0.67
2002-01-01,MUNICIPIO,35026,ES705,ES705A1,ES705A10,91160,34.5,45800,45360,99.04,89369,1791,1.96,16605,66161,8394,5390,2275,729,18.22,72.58,9.21,37.79,12.69,25.1,50.55,197.82,8.68,27.1,10033.1,908.59,17.85,3203,3075,6576,5057,2585,20496,83735,4743,2682,91.85,5.2,2.94
2002-01-01,MUNICIPIO,35027,ES705,ES705A2,ES705A21,12296,38.2,6208,6088,98.07,12169,127,1.03,1952,8555,1789,1159,459,171,15.88,69.58,14.55,43.73,20.91,22.82,91.65,109.11,9.56,25.66,2580.73,476.45,4.92,363,358,815,535,260,2331,11742,247,307,95.49,2.01,2.5
2002-01-01,MUNICIPIO,35028,ES708,ES708A0,ES708A01,15230,34.6,7897,7333,92.86,10561,4669,30.66,2602,11604,1024,673,261,90,17.08,76.19,6.72,31.25,8.82,22.42,39.35,254.1,8.79,25.49,6432.05,236.78,72.59,546,533,1015,680,324,3098,7022,3336,4872,46.11,21.9,31.99
2002-01-01,MUNICIPIO,35029,ES708,ES708A0,ES708A03,4964,34.7,2627,2337,88.96,4442,522,10.52,854,3659,451,281,113,57,17.2,73.71,9.09,35.67,12.33,23.34,52.81,189.36,12.64,25.06,13577.9,36.56,3.84,181,158,351,210,129,1029,3846,530,588,77.48,10.68,11.85
2002-01-01,MUNICIPIO,35030,ES704,ES704A0,ES704A03,11016,32.9,5887,5129,87.12,10050,966,8.77,2124,8043,849,535,232,82,19.28,73.01,7.71,36.96,10.56,26.41,39.97,250.18,9.66,27.33,27629.8,39.87,3.5,423,420,847,572,271,2533,7544,2363,1109,68.48,21.45,10.07
2002-01-01,MUNICIPIO,35031,ES705,ES705A2,ES705A21,8311,35,4261,4050,95.05,8091,220,2.65,1570,5923,818,512,241,65,18.89,71.27,9.84,40.32,13.81,26.51,52.1,191.93,7.95,29.46,3880.13,214.19,5.67,295,284,637,459,220,1895,7808,221,282,93.95,2.66,3.39
2002-01-01,MUNICIPIO,35032,ES705,ES705A2,ES705A21,4030,40.8,2097,1933,92.18,3991,39,0.97,537,2798,695,441,187,67,13.33,69.43,17.25,44.03,24.84,19.19,129.42,77.27,9.64,26.91,2212.89,182.11,1.76,94,83,215,184,93,669,3853,72,105,95.61,1.79,2.61
2002-01-01,MUNICIPIO,35033,ES705,ES705A2,ES705A21,7575,37.7,3963,3612,91.14,7499,76,1,1377,5142,1056,613,329,114,18.18,67.88,13.94,47.32,20.54,26.78,76.69,130.4,10.8,31.16,3821.39,198.23,1.99,213,225,719,307,139,1603,7299,151,125,96.36,1.99,1.65
2002-01-01,MUNICIPIO,35034,ES708,ES708A0,ES708A03,7320,34.3,4173,3147,75.41,5681,1639,22.39,921,5966,433,304,95,34,12.58,81.5,5.92,22.7,7.26,15.44,47.01,212.7,7.85,21.94,21209.4,34.51,7.73,177,179,348,272,113,1089,2793,2754,1773,38.16,37.62,24.22
2002-01-01,MUNICIPIO,38001,ES709,ES709A3,ES709A32,25341,34.2,13271,12070,90.95,17568,7773,30.67,4184,19487,1670,1077,449,144,16.51,76.9,6.59,30.04,8.57,21.47,39.91,250.54,8.62,26.89,10595.2,239.17,73.36,724,845,1786,1102,529,4986,11489,5062,8790,45.34,19.98,34.69
2002-01-01,MUNICIPIO,38002,ES706,ES706A0,ES706A01,1136,46.2,563,573,101.78,1088,48,4.23,126,698,312,186,84,42,11.09,61.44,27.46,62.75,44.7,18.05,247.62,40.38,13.46,26.92,2500.41,45.43,1.92,20,17,61,33,22,153,1042,21,73,91.73,1.85,6.43
2002-01-01,MUNICIPIO,38003,ES706,ES706A0,ES706A02,1533,40.3,823,710,86.27,1424,109,7.11,191,1073,269,155,78,36,12.46,69.99,17.55,42.87,25.07,17.8,140.84,71,13.38,29,4960.68,30.9,2.2,32,50,68,58,20,228,1303,87,143,85,5.68,9.33
2002-01-01,MUNICIPIO,38004,ES709,ES709A3,ES709A33,5156,40.7,2475,2681,108.32,5068,88,1.71,740,3483,933,533,284,116,14.35,67.55,18.1,48.03,26.79,21.25,126.08,79.31,12.43,30.44,3436.18,150.05,2.56,131,141,299,227,111,909,4694,189,273,91.04,3.67,5.29
2002-01-01,MUNICIPIO,38005,ES709,ES709A3,ES709A31,6653,39.5,3420,3233,94.53,5930,723,10.87,1014,4593,1046,629,317,100,15.24,69.04,15.72,44.85,22.77,22.08,103.16,96.94,9.56,30.31,17893.4,37.18,4.04,203,161,434,273,146,1217,5551,250,852,83.44,3.76,12.81
2002-01-01,MUNICIPIO,38006,ES709,ES709A3,ES709A32,52572,34.2,27211,25361,93.2,38682,13890,26.42,9062,39871,3639,2460,917,262,17.24,75.84,6.92,31.86,9.13,22.73,40.16,249.02,7.2,25.2,8159.85,644.28,170.22,1810,1747,3630,2459,1147,10793,25975,10791,15806,49.41,20.53,30.07
2002-01-01,MUNICIPIO,38007,ES707,ES707A0,ES707A02,2378,44.8,1212,1166,96.2,2280,98,4.12,218,1571,589,309,204,76,9.17,66.06,24.77,51.37,37.49,13.88,270.18,37.01,12.9,34.63,4349.52,54.67,2.25,24,28,100,102,55,309,2080,27,271,87.47,1.14,11.4
2002-01-01,MUNICIPIO,38008,ES707,ES707A0,ES707A01,6396,38.3,3165,3231,102.09,5838,558,8.72,1014,4442,940,576,267,97,15.85,69.45,14.7,43.99,21.16,22.83,92.7,107.87,10.32,28.4,3089.34,207.03,18.06,202,181,414,289,154,1240,5251,296,849,82.1,4.63,13.27
2002-01-01,MUNICIPIO,38009,ES707,ES707A0,ES707A01,4113,38.4,2082,2031,97.55,3786,327,7.95,606,2942,565,329,152,84,14.73,71.53,13.74,39.8,19.2,20.6,93.23,107.26,14.87,26.9,1415.88,290.49,23.1,99,119,254,188,90,750,3176,390,547,77.22,9.48,13.3
2002-01-01,MUNICIPIO,38010,ES709,ES709A2,ES709A22,5413,40.4,2773,2640,95.2,5161,252,4.66,756,3714,943,566,279,98,13.97,68.61,17.42,45.75,25.39,20.36,124.74,80.17,10.39,29.59,6636.41,81.57,3.8,147,115,301,258,132,953,4767,95,551,88.07,1.76,10.18
2002-01-01,MUNICIPIO,38011,ES709,ES709A3,ES709A33,15980,37.5,8005,7975,99.63,15110,870,5.44,2482,11571,1927,1268,501,158,15.53,72.41,12.06,38.1,16.65,21.45,77.64,128.8,8.2,26,4948.05,322.96,17.58,401,425,1109,756,382,3073,12336,2107,1537,77.2,13.19,9.62
2002-01-01,MUNICIPIO,38012,ES709,ES709A3,ES709A31,2590,44.6,1319,1271,96.36,2549,41,1.58,272,1696,622,336,224,62,10.5,65.48,24.02,52.71,36.67,16.04,228.68,43.73,9.97,36.01,4524.91,57.24,0.91,61,51,105,68,50,335,2407,67,116,92.93,2.59,4.48
2002-01-01,MUNICIPIO,38013,ES703,ES703A0,ES703A00,5359,42.3,2727,2632,96.52,4587,772,14.41,719,3586,1054,574,323,157,13.42,66.92,19.67,49.44,29.39,20.05,146.59,68.22,14.9,30.65,16428.9,32.62,4.7,129,105,329,216,107,886,3778,267,1314,70.5,4.98,24.52
2002-01-01,MUNICIPIO,38014,ES707,ES707A0,ES707A04,1801,43.1,924,877,94.91,1746,55,3.05,229,1171,401,185,161,55,12.72,65.02,22.27,53.8,34.24,19.56,175.11,57.11,13.72,40.15,5590.02,32.22,0.98,33,41,102,71,38,285,1641,39,121,91.12,2.17,6.72
2002-01-01,MUNICIPIO,38015,ES709,ES709A2,ES709A22,5742,40.9,2839,2903,102.25,5348,394,6.86,758,3983,1001,605,284,112,13.2,69.37,17.43,44.16,25.13,19.03,132.06,75.72,11.19,28.37,2743.2,209.32,14.36,129,136,301,265,118,949,4858,153,731,84.6,2.66,12.73
2002-01-01,MUNICIPIO,38016,ES707,ES707A0,ES707A03,2002,46.1,1033,969,93.8,1753,249,12.44,234,1226,542,281,177,84,11.69,61.24,27.07,63.3,44.21,19.09,231.62,43.17,15.5,32.66,10258.4,19.52,2.43,24,49,95,81,46,295,1630,76,296,81.42,3.8,14.79
2002-01-01,MUNICIPIO,38017,ES709,ES709A3,ES709A31,27244,34.5,14015,13229,94.39,22501,4743,17.41,4673,20223,2348,1485,616,247,17.15,74.23,8.62,34.72,11.61,23.11,50.25,199.02,10.52,26.24,16250.4,167.65,29.19,774,945,1925,1377,693,5714,18203,3967,5074,66.81,14.56,18.62
2002-01-01,MUNICIPIO,38018,ES709,ES709A2,ES709A23,5294,39.7,2611,2683,102.76,5161,133,2.51,715,3749,830,500,243,87,13.51,70.82,15.68,41.21,22.14,19.07,116.08,86.14,10.48,29.28,2380.47,222.39,5.59,107,111,301,271,126,916,4971,44,279,93.9,0.83,5.27
2002-01-01,MUNICIPIO,38019,ES709,ES709A3,ES709A32,16320,35.4,8205,8115,98.9,14498,1822,11.16,2953,11664,1703,1054,493,156,18.09,71.47,10.44,39.92,14.6,25.32,57.67,173.4,9.16,28.95,14410.2,113.25,12.64,594,472,1223,877,427,3593,12971,982,2367,79.48,6.02,14.5
2002-01-01,MUNICIPIO,38020,ES709,ES709A3,ES709A33,15920,39.3,7864,8056,102.44,15360,560,3.52,2264,11136,2520,1507,757,256,14.22,69.95,15.83,42.96,22.63,20.33,111.31,89.84,10.16,30.04,10288.8,154.73,5.44,321,451,956,721,398,2847,14185,648,1087,89.1,4.07,6.83
2002-01-01,MUNICIPIO,38021,ES706,ES706A0,ES706A01,2151,44.3,1094,1057,96.62,2019,132,6.14,225,1436,490,261,167,62,10.46,66.76,22.78,49.79,34.12,15.67,217.78,45.92,12.65,34.08,3915.87,54.93,3.37,44,30,94,69,36,273,1939,57,155,90.14,2.65,7.21
2002-01-01,MUNICIPIO,38022,ES709,ES709A2,ES709A23,21803,38.4,10787,11016,102.12,20956,847,3.88,3231,15534,3038,1894,893,251,14.82,71.25,13.93,40.36,19.56,20.8,94.03,106.35,8.26,29.39,9585.8,227.45,8.84,318,591,1462,1178,625,4174,19596,356,1851,89.88,1.63,8.49
2002-01-01,MUNICIPIO,38023,ES709,ES709A1,ES709A10,135004,37.3,66470,68534,103.11,131287,3717,2.75,19673,99472,15859,9906,4464,1489,14.57,73.68,11.75,35.72,15.94,19.78,80.61,124.05,9.39,28.15,10245.2,1317.73,36.28,2163,3533,8900,6809,3604,25009,119338,8240,7426,88.4,6.1,5.5
2002-01-01,MUNICIPIO,38024,ES707,ES707A0,ES707A04,20238,38.6,10019,10219,102,18110,2128,10.51,3247,13905,3086,1756,963,367,16.04,68.71,15.25,45.54,22.19,23.35,95.04,105.22,11.89,31.21,3560.43,568.41,59.77,499,603,1424,938,474,3938,15926,1055,3257,78.69,5.21,16.09
2002-01-01,MUNICIPIO,38025,ES709,ES709A2,ES709A21,7378,37.6,3756,3622,96.43,6928,450,6.1,1198,5187,993,621,264,108,16.24,70.3,13.46,42.24,19.14,23.1,82.89,120.64,10.88,26.59,1405.07,525.1,32.03,214,218,472,399,207,1510,6635,144,599,89.93,1.95,8.12
2002-01-01,MUNICIPIO,38026,ES709,ES709A2,ES709A24,39095,36.8,19379,19716,101.74,37571,1524,3.9,6558,27767,4770,2977,1323,470,16.77,71.02,12.2,40.8,17.18,23.62,72.74,137.48,9.85,27.74,20688.7,188.97,7.37,1213,1231,2665,1924,1087,8120,35321,1347,2427,90.35,3.45,6.21
2002-01-01,MUNICIPIO,38027,ES707,ES707A0,ES707A04,7438,41.1,3780,3658,96.77,6339,1099,14.78,1062,5032,1344,725,450,169,14.28,67.65,18.07,47.81,26.71,21.1,126.55,79.02,12.57,33.48,13594,54.72,8.08,172,202,443,336,162,1315,5795,211,1432,77.91,2.84,19.25
2002-01-01,MUNICIPIO,38028,ES709,ES709A2,ES709A24,30466,41.5,14703,15763,107.21,24944,5522,18.13,3786,21224,5456,3219,1717,520,12.43,69.66,17.91,43.55,25.71,17.84,144.11,69.39,9.53,31.47,882.59,3451.89,625.66,512,710,1574,1308,704,4808,20698,3307,6461,67.94,10.85,21.21
2002-01-01,MUNICIPIO,38029,ES707,ES707A0,ES707A03,1823,42.1,900,923,102.56,1661,162,8.89,220,1254,349,161,142,46,12.07,68.79,19.14,45.37,27.83,17.54,158.64,63.04,13.18,40.69,3080.58,59.18,5.26,33,18,102,89,41,283,1326,32,465,72.74,1.76,25.51
2002-01-01,MUNICIPIO,38030,ES707,ES707A0,ES707A02,2308,43.2,1140,1168,102.46,2144,164,7.11,279,1535,494,260,162,72,12.09,66.51,21.4,50.36,32.18,18.18,177.06,56.48,14.57,32.79,3505.04,65.85,4.68,70,55,94,85,52,356,1988,67,253,86.14,2.9,10.96
2002-01-01,MUNICIPIO,38031,ES709,ES709A2,ES709A24,35299,36.9,17492,17807,101.8,32886,2413,6.84,6008,24954,4337,2753,1212,372,17.02,70.69,12.29,41.46,17.38,24.08,72.19,138.53,8.58,27.95,5646.81,625.11,42.73,1069,1081,2509,1765,965,7389,30701,1004,3594,86.97,2.84,10.18
